Area,yearid,CO,NOX,SO2,NO2,CO2EQ,VOC,PM10,PM25,BENZ,NAPTH,BUTA,FORM,ACTE,ACROL,ETYB,DPM,POM
Corpus Christi,2020,7.69902543578064,2.53794478213968,0.0276352149577974,0.324586614700138,4190.64085247368,2.2275180950528,0.113372116401024,0.102850582687438,0.0302437684690631,0.00266076275473764,0.00328851908034267,0.0223658665829589,0.012768813208595,0.00142029752171169,0.0363381697768546,0.0723458660359029,0.00127891278574901
Corpus Christi,2021,6.59224141421146,2.20193143954566,0.0269351997691558,0.290487194199955,4085.49305408821,2.02005396648019,0.104779602266831,0.0949647330215839,0.0260879707254844,0.00231976849595171,0.00271030456987376,0.0197864571438231,0.0109977338290719,0.00125076927102796,0.03291053184455,0.064296905977244,0.00111998164677051
Corpus Christi,2022,5.48545739264227,1.86591809695165,0.0262351845805142,0.256387773699771,3980.34525570273,1.81258983790758,0.0961870881326377,0.0870788833557299,0.0219321729819058,0.00197877423716577,0.00213209005940485,0.0172070477046873,0.00922665444954873,0.00108124102034424,0.0294828939122453,0.0562479459185852,0.000961050507792001
Corpus Christi,2023,4.77364074558136,1.62122225227358,0.0254989150124629,0.232570918221199,3869.95746121928,1.68915949179063,0.0900312200998314,0.08144332286804,0.0196896160950928,0.0017665314916445,0.00183284013164098,0.0155689914567461,0.00818652656920449,0.000966878748339894,0.0275113488194165,0.0508783381592366,0.000858922148759145
Corpus Christi,2024,4.06182409852045,1.37652640759552,0.0247626454444116,0.208754062742628,3759.56966673583,1.56572914567369,0.0838753520670252,0.0758077623803501,0.0174470592082798,0.00155428874612324,0.00153435075731068,0.0139309352088048,0.00714639868886024,0.000852516476335552,0.0255398037265877,0.045508730399888,0.000756793789726289
Corpus Christi,2025,3.26966803753021,1.18915746012044,0.02403756882876,0.198130642200113,3650.58349768817,1.40676870317475,0.0772293534060964,0.0697203156956334,0.0143477477369629,0.00131508101082309,0.00111857061190079,0.0121427783670356,0.00590012063184986,0.000737291758762026,0.022875000148133,0.0396217717279796,0.000642695967963812
Corpus Christi,2026,2.4929175528523,1.00178851264536,0.0233124922131083,0.187507221657597,3541.59732864052,1.24780826067581,0.0705833547451675,0.0636328690109167,0.011248436265646,0.00107587327552294,0.00070279046649091,0.0103546215252663,0.00465384257483947,0.000622067041188501,0.0202101965696784,0.0337348130560713,0.000528598146201335
Corpus Christi,2027,2.2972690736533,0.881477666436695,0.0226785634876308,0.174131333000105,3446.3382361196,1.19500656067248,0.0651844240211972,0.0587034654976151,0.0103885098053524,0.000971566109944966,0.000599829418768572,0.00953036455631207,0.0041874279596783,0.000559710757499943,0.0194371018172887,0.0293986929027596,0.000466761776538366
Corpus Christi,2028,2.10162059445429,0.761166820228027,0.0220446347621532,0.160755444342612,3351.07914359868,1.14220486066915,0.0597854932972268,0.0537740619843134,0.00952858334505891,0.00086725894436699,0.000496868371046233,0.00870610758735779,0.00372101334451713,0.000497354473811384,0.0186640070648991,0.025062572749448,0.000404925406875397
Corpus Christi,2029,1.9040553462728,0.687169860944778,0.0215087274445693,0.151316973269672,3270.39873403311,1.10169276980741,0.0561891298657997,0.0505019438463705,0.00887210019294571,0.000795867104820411,0.000422074277883322,0.00816609084925801,0.00339742074001492,0.000456076531456517,0.0180352715305503,0.0224982861909666,0.000364270507118966
Corpus Christi,2030,1.70649009809131,0.613172901661528,0.0209728201269854,0.141878502196732,3189.71832446754,1.06118067894568,0.0525927664343726,0.0472298257084276,0.00821561704083251,0.000724475265273833,0.000347280184720411,0.00763082875788257,0.00308378058242909,0.00041479858910165,0.0174065359962015,0.0199339996324852,0.000323615607362535
Corpus Christi,2031,1.36343469057283,0.525186305636453,0.0205527515948063,0.129323173960529,3126.46365120634,1.01376403273025,0.0497531652405314,0.0446466928339646,0.00717784776577446,0.000642991914090984,0.000201588808938613,0.00702794187792932,0.00265930545328885,0.000374052744690268,0.0166128153377372,0.0179224743551458,0.000282071541543438
Corpus Christi,2032,1.02037928305435,0.437199709611377,0.0201326830626272,0.116767845724326,3063.20897794515,0.966347386514826,0.0469135640466902,0.0420635599595016,0.00614007849071641,0.000562591262912467,5.58974331568152E-05,0.00642505499797608,0.00225987396125049,0.000334467127411919,0.0158190946792729,0.0159109490778064,0.000240527475724341
Corpus Christi,2033,0.965591034073441,0.394196455948077,0.0197931494074339,0.11114955438245,3012.13981498405,0.943950718163251,0.0446768035775449,0.0400393180924539,0.00590770808372554,0.000531125830205897,4.66923386994722E-05,0.00616288687199784,0.0021405043837639,0.000313706508782818,0.0154862231387369,0.0146239463138045,0.000219185016862583
Corpus Christi,2034,0.910802785092528,0.351193202284776,0.0194536157522407,0.105531263040575,2961.07065202296,0.921554049811675,0.0424400431083995,0.0380150762254061,0.00567533767673467,0.000499660397499328,3.74872442421292E-05,0.00590071874601961,0.0020211348062773,0.000292945890153717,0.015153351598201,0.0133369435498025,0.000197842558000825
Corpus Christi,2035,0.869570885650319,0.331145680386726,0.019179420136453,0.10202112062052,2919.76209899411,0.904514630135964,0.0406417869008351,0.0363926749608368,0.0055277423370228,0.000486576168922764,3.37007404063172E-05,0.00579426807835404,0.0019722573763481,0.000284618403143977,0.0148889231928706,0.0124426090333145,0.000185116414730124
Corpus Christi,2036,0.828338986208109,0.311098158488676,0.0189052245206653,0.0985109782004656,2878.45354596525,0.887475210460252,0.03887920881931,0.0348016407244813,0.00538014699731093,0.0004734919403462,2.99142365705052E-05,0.00568781741068847,0.00192337994641889,0.000276290916134236,0.0146244947875402,0.0115482745168265,0.000172496080290769
Corpus Christi,2037,0.794601786708881,0.294306265402611,0.0186886730600122,0.0963426345922471,2845.8831967935,0.871454222746252,0.0368127649743428,0.0329280994521071,0.00524738695673932,0.000454442446265808,2.38216030865601E-05,0.00553574768641596,0.00185106538523172,0.000263177155148675,0.014385897739885,0.0102554508885078,0.000156476850696009
Corpus Christi,2038,0.760864587209653,0.277514372316546,0.0184721215993591,0.0941742909840286,2813.31284762174,0.855433235032251,0.0347463211293757,0.0310545581797328,0.00511462691616771,0.000435392952185417,1.81047651963695E-05,0.00538367796214345,0.00177875082404455,0.000250063394163114,0.0141473006922297,0.00896813782310346,0.000140457621101248
Corpus Christi,2039,0.740991611057325,0.263854150196494,0.0183212385975651,0.0914293254808172,2790.55230526999,0.844298244392121,0.0342044354013069,0.0305746714587656,0.00502763584952959,0.000431853103029222,1.80233654099027E-05,0.00534823646007965,0.0017656540615576,0.000248363515086947,0.0139631726073617,0.00895351644066977,0.00013795150653496
Corpus Christi,2040,0.721118634904997,0.250193928076442,0.0181703555957711,0.0886843599776057,2767.79176291823,0.833163253751991,0.0336625496732381,0.0300947847377984,0.00494064478289147,0.000428313253873026,1.79419656234359E-05,0.00531279495801584,0.00175255729907065,0.00024666363601078,0.0137790445224937,0.00893889505823608,0.000135445391968671
Corpus Christi,2041,0.708779365255396,0.245682759662486,0.0180580269359325,0.0876890348157531,2750.85076630488,0.824581956159818,0.0333162086366485,0.0297882606881217,0.0048791553950025,0.000427016267534693,1.79378882378955E-05,0.00530308006116087,0.001748298017894,0.00024617179142794,0.0136353988045244,0.00893511208414566,0.000133901208888935
Corpus Christi,2042,0.696440095605794,0.241171591248531,0.0179456982760939,0.0866937096539004,2733.90976969153,0.816000658567646,0.0329698676000589,0.029481736638445,0.00481766600711353,0.000425719281196359,1.79338108523552E-05,0.0052933651643059,0.00174403873671736,0.000245679946845101,0.013491753086555,0.00893132911005523,0.000132357025809198
Corpus Christi,2043,0.688678891876407,0.237884448122259,0.0178779368528126,0.085916959467113,2723.6879642345,0.81026600246696,0.0327617561215447,0.0292974086873983,0.00477683364297832,0.00042479086864641,1.79274377742899E-05,0.00528595930887121,0.00174091388677411,0.000245309639400171,0.0133954998062222,0.00892537810432259,0.000131410430379343
Corpus Christi,2044,0.680917688147019,0.234597304995987,0.0178101754295312,0.0851402092803255,2713.46615877748,0.804531346366275,0.0325536446430306,0.0291130807363515,0.0047360012788431,0.00042386245609646,1.79210646962247E-05,0.00527855345343653,0.00173778903683086,0.000244939331955241,0.0132992465258894,0.00891942709858995,0.000130463834949488
Corpus Christi,2045,0.67600628402397,0.23265095655961,0.0177650837464398,0.0846912118579439,2706.66535000131,0.799282227635558,0.0324304961782218,0.0290041145694886,0.00470326011551947,0.000423320541146101,1.79189945939129E-05,0.00527443807634853,0.00173599618799969,0.000244731519613905,0.0132110847588365,0.00891790848254459,0.000129891569425093
Corpus Christi,2046,0.67109487990092,0.230704608123233,0.0177199920633484,0.0842422144355623,2699.86454122514,0.794033108904841,0.032307347713413,0.0288951484026256,0.00467051895219583,0.000422778626195743,1.79169244916011E-05,0.00527032269926053,0.00173420333916852,0.00024452370727257,0.0131229229917835,0.00891638986649923,0.000129319303900698
Corpus Christi,2047,0.664106683756472,0.228831743984301,0.017693230216679,0.0837989037106581,2695.81997037679,0.791320764707052,0.0321237658151858,0.028732696747511,0.00464924747089412,0.000422249399158411,1.79144458201108E-05,0.00526628035222387,0.0017324592083412,0.000244320150529997,0.0130774332012038,0.00891448758193292,0.000128554907906856
Corpus Christi,2048,0.657118487612024,0.22695887984537,0.0176664683700096,0.0833555929857539,2691.77539952844,0.788608420509263,0.0319401839169586,0.0285702450923964,0.00462797598959241,0.000421720172121078,1.79119671486205E-05,0.00526223800518721,0.00173071507751388,0.000244116593787425,0.0130319434106241,0.0089125852973666,0.000127790511913015
Corpus Christi,2049,0.655612253789513,0.226098067571002,0.0176501855053743,0.0831566717972692,2689.32469340414,0.786865195197606,0.0318631038153399,0.0285019930645376,0.00461601808655132,0.000421484576509309,1.79112831588668E-05,0.00526048377395227,0.00172994672885451,0.000244027767109856,0.0130026600824635,0.00891170020622667,0.000127463438245995
Corpus Christi,2050,0.654106019967003,0.225237255296634,0.0176339026407391,0.0829577506087844,2686.87398727983,0.78512196988595,0.0317860237137211,0.0284337410366788,0.00460406018351023,0.000421248980897539,1.79105991691131E-05,0.00525872954271733,0.00172917838019515,0.000243938940432287,0.012973376754303,0.00891081511508673,0.000127136364578976
Dallas,2020,5.40433458634652,2.16891859274619,0.0265163335722036,0.264812357112532,4019.34803369641,1.57334871051717,0.121543752741218,0.110435419126134,0.0188178306652844,0.00241958148728518,0.00276950297802614,0.0214503976023934,0.0114029101193864,0.00138635740297843,0.0247833812265981,0.082410881324904,0.00124595033458601
Dallas,2021,4.68760898738401,1.8949719370903,0.0258467596751188,0.239214930124717,3918.96293704212,1.44903400287149,0.111242068963179,0.100990137181725,0.0165502440572709,0.00213028934109499,0.00232087192051722,0.0191061303435163,0.00994813742516953,0.00122581978739689,0.0228569910765373,0.0730196160802734,0.00109597946008868
Dallas,2022,3.9708833884215,1.62102528143441,0.0251771857780341,0.213617503136902,3818.57784038782,1.3247192952258,0.10094038518514,0.0915448552373164,0.0142826574492574,0.00184099719490479,0.0018722408630083,0.0167618630846391,0.00849336473095263,0.00106528217181534,0.0209306009264765,0.0636283508356428,0.000946008585591356
Dallas,2023,3.57547774002887,1.42020797757868,0.0244662756964544,0.195912728905796,3712.07231605798,1.25696996526676,0.0937912610539797,0.0850053010473744,0.0132557995348179,0.00166708574755758,0.00168557954262383,0.0153267502413428,0.00769699355140574,0.000958192295509974,0.0199683269825073,0.0575431833931361,0.000852577186352946
Dallas,2024,3.18007209163625,1.21939067372296,0.0237553656148748,0.17820795467469,3605.56679172814,1.18927190927207,0.0866421369228192,0.0784657468574324,0.0122289416203785,0.00149317430021036,0.00149891822223935,0.0138916373980464,0.00690062237185884,0.000851102419204608,0.0190060530385381,0.0514580159506295,0.000759145787114537
Dallas,2025,2.58119258600345,1.06921541086558,0.0230549300268876,0.173496115140324,3500.4140644148,1.06996487900324,0.0786104694010419,0.0711073469198595,0.0101777688363427,0.00127391370845574,0.00110465337704113,0.0121455614347497,0.00575331849117333,0.000737192584695734,0.0169904582706408,0.0442947737319628,0.000643826848242937
Dallas,2026,1.98231308037066,0.919040148008207,0.0223544944389005,0.168784275605958,3395.26133710146,0.950657848734409,0.0705788018792646,0.0637489469822867,0.00812659605230692,0.00105465311670112,0.000710388531842909,0.0103994854714529,0.00460601461048782,0.00062328275018686,0.0149748635027436,0.0371315315132961,0.000528507909371338
Dallas,2027,1.85567327719036,0.811513442899013,0.0217374803463031,0.158180273423795,3302.65609878302,0.914465419566113,0.0639517929018325,0.0576952893724467,0.00758489942404594,0.000950041877393781,0.000616668970009115,0.00954032409204331,0.00414630174518038,0.000556445029229025,0.0145322217144326,0.0317242001765408,0.000460397135845294
Dallas,2028,1.72903347401007,0.703986737789819,0.0211204662537057,0.147576271241633,3210.05086046457,0.878272990397818,0.0573247839244004,0.0516416317626067,0.00704320279578496,0.000845430638086446,0.000522949408175322,0.00868116271263375,0.00368658887987294,0.000489607308271189,0.0140895799261216,0.0263168688397855,0.00039228636231925
Dallas,2029,1.58190069966804,0.639116975486104,0.0206019975570371,0.139835039298532,3132.03739572316,0.850797141923977,0.0531936820688657,0.0478812037835894,0.00660797997892359,0.000777790816390241,0.000452477452336897,0.00811943274165117,0.00337945499725123,0.000448700231189925,0.0137032165066557,0.0233210219012108,0.000350441845481597
Dallas,2030,1.43476792532601,0.574247213182389,0.0200835288603685,0.132093807355432,3054.02393098176,0.823321293450135,0.0490625802133309,0.0441207758045721,0.00617275716206223,0.000710150994694035,0.000382005496498472,0.00755770277066858,0.00307232111462952,0.00040779315410866,0.0133168530871899,0.0203251749626361,0.000308597328643944
Dallas,2031,1.1144774942004,0.493174515468127,0.019672375831135,0.120925242277735,2992.12690380961,0.784558929379273,0.0460185669676321,0.0413489795375312,0.00538566656575767,0.000629672554402119,0.000218349504433224,0.00691312345631445,0.00263313180580838,0.000368335462035851,0.012673312205834,0.0180926250613993,0.000266928205385506
Dallas,2032,0.79452483390196,0.412101817753864,0.0192612228019016,0.109756677200039,2930.22987663746,0.74579656530841,0.0429745537219333,0.0385771832704904,0.00459857596945312,0.000549194114110203,5.46935123679759E-05,0.00626854414196032,0.00220395557286679,0.000328877769963043,0.0120297713244781,0.0158600751601625,0.000225259082127068
Dallas,2033,0.75384926532206,0.371380433494778,0.0189311252386233,0.105117295655873,2880.55845213681,0.727078136396813,0.040815407541686,0.036623552973424,0.00440698083872348,0.000516962083876884,4.60202766134899E-05,0.00599732144078757,0.00208132133618477,0.000307301420950701,0.0117635211287279,0.0146268471798976,0.000205099942118174
Dallas,2034,0.71317369674216,0.330659049235692,0.018601027675345,0.100477914111707,2830.88702763617,0.708359707485215,0.0386562613614387,0.0346699226763576,0.00421538570799385,0.000484730053643564,3.73470408590038E-05,0.00572609873961483,0.00195868709950275,0.000285725071938359,0.0114972709329777,0.0133936191996327,0.000184940802109279
Dallas,2035,0.682811854152533,0.313667836356217,0.0183364418515453,0.0976325495537367,2791.02733955532,0.693487234968416,0.0370435724663594,0.0332138747670001,0.00409809120810678,0.000471815467228891,3.40756061127934E-05,0.00561893290648641,0.00191017745373756,0.000277341813226251,0.011269803157802,0.0125622298073722,0.000173559806691215
Dallas,2036,0.652450011562905,0.296676623476742,0.0180718560277455,0.0952878002790385,2751.16765147448,0.678614762451616,0.03543088357128,0.0317578268576426,0.00398079670821971,0.000458900880814218,3.0804171366583E-05,0.00551176707335799,0.00186166780797237,0.000268958554514143,0.0110423353826263,0.0117308404151117,0.000162178811273151
Dallas,2037,0.62718083537402,0.282204986650868,0.0178680717494331,0.0944112408778892,2720.53660053015,0.663492577581565,0.0331752577843076,0.0297063509136706,0.00387056503325311,0.000437382235558385,2.40259555539524E-05,0.00533880494489836,0.00177953784125862,0.000253824747039388,0.0108229363641783,0.0101446404842136,0.000143876668436696
Dallas,2038,0.601911659185134,0.268010336778389,0.0176642874711206,0.0935346814767399,2689.90554958582,0.648370392711513,0.0309196319973353,0.0276548749696985,0.00376033335828652,0.000415863590302552,1.72477397413218E-05,0.00516584281643873,0.00169740787454487,0.000238690939564634,0.0106035373457303,0.00855844055331545,0.000125574525600241
Dallas,2039,0.589175963337766,0.256856974539915,0.0175274058574928,0.0913675582992255,2669.25579091907,0.638617690896353,0.0304670760846193,0.0272539324255945,0.00369536304572193,0.000412510162431188,1.71556625687685E-05,0.00512972498023601,0.00168472031518974,0.000237004808676833,0.0104417554382508,0.00854202828122652,0.000123512205516457
Dallas,2040,0.576440267490398,0.24570361230144,0.017390524243865,0.0892004351217111,2648.60603225231,0.628864989081194,0.0300145201719033,0.0268529898814904,0.00363039273315735,0.000409156734559823,1.70635853962153E-05,0.00509360714403329,0.00167203275583461,0.000235318677789032,0.0102799735307713,0.00852561600913759,0.000121449885432673
Dallas,2041,0.569099816231756,0.243547116191621,0.0172897569941597,0.0887139174808453,2633.40559079498,0.621601790337081,0.0297447793797687,0.0266142660053106,0.00358725540462501,0.00040820760073278,1.70598589086524E-05,0.00508602806893066,0.00166892066794588,0.000234955233728407,0.0101576216715102,0.00852181331356405,0.000120288864843289
Dallas,2042,0.561759364973113,0.241390620081802,0.0171889897444544,0.0882273998399796,2618.20514933765,0.614338591592968,0.0294750385876341,0.0263755421291307,0.00354411807609267,0.000407258466905737,1.70561324210894E-05,0.00507844899382803,0.00166580858005716,0.000234591789667782,0.0100352698122492,0.00851801061799051,0.000119127844253905
Dallas,2043,0.556786130684486,0.239757244711654,0.0171295525158257,0.0878235326329104,2609.23444984108,0.609719618718373,0.0293227440636201,0.0262405707734388,0.00351636583914683,0.000406544496752793,1.70490829063396E-05,0.00507222788425565,0.00166337122598748,0.000234296187625826,0.00995730956211105,0.00851117632555543,0.000118451786956703
Dallas,2044,0.551812896395859,0.238123869341507,0.017070115287197,0.0874196654258412,2600.26375034451,0.605100645843777,0.0291704495396061,0.0261055994177468,0.00348861360220099,0.00040583052659985,1.70420333915899E-05,0.00506600677468327,0.00166093387191779,0.000234000585583871,0.00987934931197287,0.00850434203312034,0.000117775729659502
Dallas,2045,0.548788562140544,0.237257034736103,0.0170313654668917,0.0872181959489353,2594.41912209988,0.600724372628974,0.029085647101283,0.0260305683067372,0.00346621069778053,0.000405454883608082,1.70403570081134E-05,0.00506297449706494,0.00165969320960357,0.000233855240660219,0.00980522341885148,0.00850314367562532,0.000117387691938711
Dallas,2046,0.545764227885229,0.2363902001307,0.0169926156465863,0.0870167264720294,2588.57449385524,0.596348099414172,0.0290008446629599,0.0259555371957276,0.00344380779336007,0.000405079240616314,1.7038680624637E-05,0.00505994221944661,0.00165845254728936,0.000233709895736567,0.00973109752573009,0.00850194531813031,0.000116999654217919
Dallas,2047,0.540127409152774,0.235409609404087,0.0169705323084486,0.0867816706604572,2585.2392899394,0.594102343484337,0.0288548509408884,0.0258262984924613,0.00342806527896755,0.000404635635290897,1.70363815286123E-05,0.00505634345741157,0.0016569905124868,0.000233537730870204,0.00969344713462306,0.00850015886680922,0.000116395202389035
Dallas,2048,0.534490590420319,0.234429018677474,0.0169484489703109,0.0865466148488849,2581.90408602357,0.591856587554503,0.0287088572188168,0.025697059789195,0.00341232276457504,0.000404192029965479,1.70340824325876E-05,0.00505274469537653,0.00165552847768424,0.00023336556600384,0.00965579674351602,0.00849837241548812,0.000115790750560152
Dallas,2049,0.533383779271389,0.233963255601338,0.0169351310775028,0.0864375304354326,2579.89264789224,0.590340780787301,0.0286470432595252,0.0256423341442087,0.00340317979353699,0.000403989420391916,1.70334943874195E-05,0.00505115437353254,0.00165486975813423,0.000233289295459294,0.0096302368318959,0.0084975574281998,0.000115528137389841
Dallas,2050,0.53227696812246,0.233497492525203,0.0169218131846947,0.0863284460219802,2577.8812097609,0.588824974020099,0.0285852293002336,0.0255876084992224,0.00339403682249895,0.000403786810818353,1.70329063422514E-05,0.00504956405168855,0.00165421103858421,0.000233213024914747,0.00960467692027578,0.00849674244091148,0.00011526552421953
El Paso,2020,9.41655801067827,5.69418786035749,0.0280256941348398,0.66075491195852,4292.00927392393,2.52268305115285,0.336009446780622,0.30745168104977,0.0381303517406195,0.00629497022706921,0.00436244981909795,0.0563063845929719,0.0274663941406743,0.00394978483193142,0.037240486715973,0.289784949156456,0.00349684776501019
El Paso,2021,8.35098389862105,5.05921167353335,0.0274400742393652,0.614138239103795,4205.48022550344,2.31529485240026,0.302856002684905,0.277004007447061,0.033932776069264,0.00562623662525546,0.00378614742605521,0.0509214156340931,0.0244980258835312,0.00352799766351097,0.0343559094148986,0.257765608999762,0.00308810114052649
El Paso,2022,7.28540978656383,4.42423548670922,0.0268544543438907,0.56752156624907,4118.95117708296,2.10790665364766,0.269702558589188,0.246556333844353,0.0297352003979086,0.0049575030234417,0.00320984503301247,0.0455364466752144,0.0215296576263881,0.00310621049509052,0.0314713321138242,0.225746268843068,0.00267935451604278
El Paso,2023,6.70861376548419,3.91511251453085,0.0262559766688071,0.527577705453837,4029.96091941372,1.99622714195721,0.250677430768462,0.229111997216876,0.0280482554592254,0.00454676886797869,0.00296507170614291,0.042106334742499,0.019810168596365,0.0028281529709453,0.0301238678688946,0.207986130328209,0.00243885901336875
El Paso,2024,6.13181774440454,3.40598954235247,0.0256574989937235,0.488920501433995,3940.97066174448,1.88454763026675,0.231652302947737,0.211667660589399,0.0263613105205422,0.00413603471251568,0.00272029837927334,0.0386762228097837,0.0180906795663418,0.00255009544680007,0.0287764036239651,0.190625200397335,0.00219836351069473
El Paso,2025,4.89691014424898,3.04344587355081,0.0250370431363649,0.485783904846699,3848.88060044497,1.62857732855991,0.20468933437661,0.186896070204881,0.0210929987158579,0.00357760366257079,0.00206369086050273,0.034350387590294,0.0154508416317611,0.00223162254086162,0.0246079993717387,0.164627791091334,0.00186101265831547
El Paso,2026,3.66200254409341,2.68090220474915,0.0244165872790063,0.482647308259402,3756.79053914547,1.38088825846353,0.177726365805484,0.162124479820363,0.0158246869111736,0.00301917261262589,0.00140708334173212,0.0300245523708043,0.0128110036971805,0.00191314963492317,0.0204395951195124,0.138630381785333,0.00152366180593621
El Paso,2027,3.45900790204905,2.395858432963,0.0238524119657484,0.466150466184445,3672.93701388314,1.31159837451378,0.155385730696139,0.141637692220257,0.0146279263712756,0.00271683969142273,0.0012219390781234,0.0275714657751038,0.0115509584120232,0.00170706441977231,0.0197726576674313,0.118337034466094,0.0013022434845538
El Paso,2028,3.25601326000469,2.11081466117685,0.0232882366524905,0.449653624109487,3589.08348862082,1.24230849056403,0.133554624318322,0.121620218345299,0.0134311658313777,0.00241450677021957,0.00103679481451469,0.0251183791794034,0.010290913126866,0.00150097920462144,0.0191057202153502,0.0982316998997703,0.00108082516317138
El Paso,2029,2.98559589086653,1.92761271486143,0.0227849721212294,0.431162287401207,3513.74085264653,1.19491080808439,0.120763867432061,0.109893662491345,0.0125342607179562,0.00222016384688882,0.000912130218034157,0.0235000405212347,0.00947012239895884,0.00137243526468245,0.0185623521817035,0.0865974882617593,0.00094718769349074
El Paso,2030,2.71517852172838,1.744410768546,0.0222817075899684,0.412670950692927,3438.39821667224,1.14751312560475,0.107973110545799,0.0981671066373906,0.0116373556045346,0.00202582092355807,0.000787465621553629,0.0218817018630659,0.00864933167105164,0.00124389132474345,0.0180189841480569,0.0749632766237482,0.000813550223810102
El Paso,2031,1.97713249056142,1.5500154153533,0.021870208120248,0.391641680946236,3376.73449356481,1.07308682115763,0.0985389532943088,0.0895147336389357,0.00949219006366775,0.00181466264304511,0.000497584514710159,0.0202519287101737,0.00760791112197978,0.0011307631762616,0.0167857547644701,0.0662927801749902,0.000691191518064113
El Paso,2032,1.24035755422301,1.36032529108707,0.0214587086505276,0.370612411199545,3315.07077045739,0.998660516710515,0.0891047960428182,0.0808623606404808,0.00734702452280089,0.00160350436253215,0.000207703407866688,0.0186221555572814,0.00661263412965951,0.00101763502777974,0.0155525253808833,0.0576222837262321,0.000568832812318125
El Paso,2033,1.175198639874,1.21804964635976,0.021103255385043,0.358214828686755,3261.76991691068,0.966237846052536,0.0828415187027076,0.0751318185799335,0.00697954325389105,0.00148293852560213,0.000171354235320109,0.017584128556102,0.00613948346404314,0.000932391905409169,0.0151820279260448,0.0522534726696904,0.000495765126017335
El Paso,2034,1.11003972552498,1.07577400163245,0.0207478021195584,0.345817246173965,3208.46906336397,0.933815175394557,0.0765782413625971,0.0694012765193861,0.00661206198498121,0.00136237268867211,0.00013500506277353,0.0165461015549226,0.00566633279842677,0.000847148783038598,0.0148115304712064,0.0468846616131486,0.000422697439716546
El Paso,2035,1.06379607825693,1.03422464902269,0.0204503602560635,0.340822801857144,3163.7263790518,0.913236117443375,0.0723222999694713,0.0655209432779316,0.00642357990986397,0.00132256342998201,0.000123066817003803,0.0162078902127405,0.00551058937766769,0.000819253633254968,0.014521580162409,0.0436216268972203,0.000387927047066339
El Paso,2036,1.01755243098887,0.992675296412926,0.0201529183925686,0.335828357540322,3118.98369473964,0.892657059492194,0.0680663585763455,0.061640610036477,0.00623509783474674,0.00128275417129192,0.000111128571234076,0.0158696788705583,0.0053548459569086,0.000791358483471338,0.0142316298536116,0.0403585921812919,0.000353156654416131
El Paso,2037,0.966327345306127,0.956882687172765,0.0199036419987806,0.33670598437925,3081.86657430232,0.866777176790492,0.0594801424561524,0.0537731324304218,0.00602153604242517,0.00119732514372802,8.13255955023351E-05,0.015186961012347,0.00502310230945113,0.00072854506367781,0.0139344332883269,0.0326716664822015,0.000276677367863807
El Paso,2038,0.915102259623382,0.921090077932604,0.0196543656049926,0.337583611218179,3044.74945386499,0.840897294088791,0.0508939263359593,0.0459056548243666,0.0058079742501036,0.00111189611616412,5.15226197705943E-05,0.0145042431541356,0.00469135866199366,0.000665731643884282,0.0136372367230422,0.0249847407831112,0.000200198081311484
El Paso,2039,0.895439072130102,0.877236204705696,0.0194878566965713,0.329355865809134,3019.57304074988,0.82767005614096,0.0502106742714545,0.0452994751613289,0.00570256880672559,0.00110260268632429,5.11573938837273E-05,0.0143895654335253,0.00465272382535176,0.000660501047211381,0.0134111050115848,0.0249348879988247,0.000196882522679831
El Paso,2040,0.875847181785502,0.833382331478788,0.01932134778815,0.32112812040009,2994.39662763476,0.814442818193129,0.0495274222069497,0.0446932954982913,0.00559716336334759,0.00109330925648445,5.07921679968604E-05,0.0142748877129151,0.00461408898870985,0.000655270450538481,0.0131849733001275,0.0248850352145382,0.000193566964048179
El Paso,2041,0.86531648300479,0.830070600110048,0.0191839583071101,0.320356736861868,2973.65498416498,0.803954621877892,0.0490794967290356,0.0442966555602879,0.00552506596483227,0.0010920996783,5.07834590024459E-05,0.0142639217880429,0.00460942767524841,0.000654789984671389,0.0129994284843633,0.0248739036978805,0.000191764614767448
El Paso,2042,0.854785784224077,0.826758868741308,0.0190465688260701,0.319585353323646,2952.9133406952,0.793466425562656,0.0486315712511214,0.0439000156222846,0.00545296856631694,0.00109089010011554,5.07747500080313E-05,0.0142529558631708,0.00460476636178697,0.000654309518804297,0.0128138836685991,0.0248627721812227,0.000189962265486717
El Paso,2043,0.846522630117761,0.823436109033537,0.0189617601000691,0.318660861787066,2940.08923631534,0.78614375152938,0.0483317643335113,0.0436337829689819,0.00540238282303562,0.00108966544728839,5.07503683309096E-05,0.0142402423619927,0.00459989666638805,0.000653742647088951,0.0126836996294202,0.0248350210604258,0.000188771730035542
El Paso,2044,0.838259476011444,0.820113349325766,0.0188769513740681,0.317736370250486,2927.26513193548,0.778821077496104,0.0480319574159012,0.0433675503156792,0.00535179707975431,0.00108844079446125,5.07259866537879E-05,0.0142275288608147,0.00459502697098912,0.000653175775373604,0.0125535155902412,0.0248072699396289,0.000187581194584368
El Paso,2045,0.832863990892292,0.81840870146425,0.0188138663278323,0.317323051947938,2917.74241199344,0.770325400231741,0.0478508628617647,0.0432072854275702,0.00530003535064338,0.00108787590817428,5.07227078436756E-05,0.0142224653088121,0.0045928504815933,0.000652954887414792,0.0124022684618978,0.0248043775718543,0.000186821485228593
