Area,yearid,Processtype,CO,NOX,SO2,NO2,CO2EQ,VOC,PM10,PM25,BENZ,NAPTH,BUTA,FORM,ACTE,ACROL,ETYB,DPM,POM
Corpus Christi,2028,APU,36.0000003576279,26.1547428965569,0.0129717999370769,1.49081985279918,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2028,Extnd_Exhaust,89.1688260538504,192.276614338291,0.0543650013860315,72.8081243556499,9790.74040222168,29.1657625326188,0.560214979806915,0.515396012924612,0.367116529242594,0.46309733558337,0.0271469052158864,6.08996701539581,1.96041512213196,0.285572540008616,0.177178610425244,0.560214979806915,0.0415562151071959
Corpus Christi,2029,APU,36.0000003576279,26.1582768261433,0.0129717999370769,1.49102129973471,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Corpus Christi,2029,Extnd_Exhaust,89.1629335159232,192.15423543764,0.0543382502510212,73.598129044999,9795.04015350342,28.9512348655262,0.519434495596215,0.477878504665568,0.36629797290334,0.462396595605469,0.0261605005540559,6.09687824553839,1.95853199049816,0.284727157191355,0.177229664783681,0.519434495596215,0.040533603798556
Corpus Christi,2030,APU,36.0000003576279,26.1618107557297,0.0129717999370769,1.49122274667025,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2030,Extnd_Exhaust,89.1570409779961,192.031856536989,0.054311499116011,74.3881337343482,9799.33990478516,28.7367072144989,0.478654011385515,0.440360996406525,0.365479416622293,0.461695855627568,0.0251740958922255,6.10378947635763,1.95664885937731,0.283881774490055,0.177280719174405,0.478654011385515,0.0395109954710939
Corpus Christi,2031,APU,36.0000003576279,26.1653456687927,0.0129717999370769,1.49142424017191,2012.03003311157,7.53262497484684,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681401495821774,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715234738143
Corpus Christi,2031,Extnd_Exhaust,89.1477832797973,191.941537996034,0.0542935486882925,74.8218142436796,9802.48979187012,28.5829195493134,0.450199017184786,0.414182002656162,0.364877643799105,0.46117232575466,0.0244730823088162,6.10834256089765,1.9552012478116,0.283266268054035,0.177306865179332,0.450199017184786,0.0387841244817972
Corpus Christi,2032,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.03003311157,7.5326199233532,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681400973116979,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715076124541
Corpus Christi,2032,Extnd_Exhaust,89.1385255815985,191.851219455079,0.054275598260574,75.2554947530109,9805.63967895508,28.4291318907635,0.421744022984058,0.388003008905798,0.364275870975916,0.460648795881752,0.0237720687254068,6.11289564609979,1.95375363718449,0.282650761683954,0.177333011201881,0.421744022984058,0.0380572536756409
Corpus Christi,2033,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.03503990173,7.53262497484684,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681401495821774,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771528496044
Corpus Christi,2033,Extnd_Exhaust,89.1362011520541,191.808782720409,0.0542687494307756,75.5022786815689,9806.88960266113,28.3699030329444,0.410002009943128,0.377200999879278,0.36404773490284,0.460452105098966,0.0235003948713484,6.11475015995347,1.95322060789113,0.282415740579893,0.177345481194919,0.410002009943128,0.0377747193462829
Corpus Christi,2034,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2034,Extnd_Exhaust,89.1338767225097,191.766345985739,0.0542619006009772,75.7490626101269,9808.13952636719,28.3106741800148,0.398259996902198,0.366398990852758,0.363819598829764,0.46025541431618,0.0232287210172899,6.11660467412912,1.95268757874237,0.282180719498569,0.177357951188299,0.398259996902198,0.0374921850588249
Corpus Christi,2035,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2035,Extnd_Exhaust,89.1327191493328,191.745284984309,0.0542584509239532,75.8758074596105,9808.76460266113,28.2811415785982,0.392742998898029,0.361322999582626,0.36370586587401,0.460157490719041,0.0230933264035826,6.1175284542328,1.95242059962948,0.282063752248462,0.177364454920664,0.392742998898029,0.0373519733930104
Corpus Christi,2036,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2036,Extnd_Exhaust,89.1315615773492,191.724223982879,0.0542550012469292,76.002552309094,9809.38967895508,28.2516089771816,0.387226000893861,0.356247008312494,0.363592132947815,0.460059567121903,0.0229579317898754,6.11845223433647,1.95215362051658,0.281946784998354,0.177370958653029,0.387226000893861,0.0372117620289212
Corpus Christi,2037,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715438549084
Corpus Christi,2037,Extnd_Exhaust,89.1288803517964,191.688708489929,0.0542495510890149,76.0824631047538,9810.37508392334,28.2042040871893,0.378591500222683,0.34830350545235,0.363407559238112,0.459899043980897,0.0227416659730153,6.11987105671005,1.95171179286422,0.281757390683083,0.177379477847708,0.378591500222683,0.036987788451262
Corpus Christi,2038,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715383301829
Corpus Christi,2038,Extnd_Exhaust,89.1261991262436,191.653192996979,0.0542441009311005,76.1623739004135,9811.3604888916,28.156799197197,0.369956999551505,0.340360002592206,0.363222985528409,0.459738599136472,0.0225254001561552,6.1212902367115,1.95126996561885,0.281567996367812,0.177387997042388,0.369956999551505,0.0367638154580264
Corpus Christi,2039,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715438549084
Corpus Christi,2039,Extnd_Exhaust,89.1271485090256,191.655183076859,0.0542441009311005,76.2209792137146,9811.37016296387,28.1570996940136,0.369948498904705,0.340351999853738,0.363226511515677,0.459743299521506,0.0225256495177746,6.12135474383831,1.95129000395536,0.281571004306898,0.177390002645552,0.369948498904705,0.0367641973633273
Corpus Christi,2040,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2040,Extnd_Exhaust,89.1280978918076,191.657173156738,0.0542441009311005,76.2795845270157,9811.37983703613,28.1574001908302,0.369939998257905,0.340343997115269,0.363230037502944,0.45974803250283,0.0225258988793939,6.12141925096512,1.95131004229188,0.281574012245983,0.177392008248717,0.369939998257905,0.0367645795058926
Corpus Christi,2041,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Corpus Christi,2041,Extnd_Exhaust,89.1274987459183,191.655849456787,0.0542441009311005,76.2790526151657,9811.37495422363,28.1572000384331,0.369937003822997,0.34034049580805,0.363227525260299,0.459745021536946,0.0225257491983939,6.12137451022863,1.9512950386852,0.281572000822052,0.177390502067283,0.369937003822997,0.0367643362151682
Corpus Christi,2042,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2042,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369934009388089,0.340336994500831,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369934009388089,0.0367640946233798
Corpus Christi,2043,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2043,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369930000393651,0.340333498897962,0.363225038163364,0.459742010571063,0.0225255995173939,6.12133002281189,1.95128003507853,0.281569989398122,0.177388995885849,0.369930000393651,0.0367640912134833
Corpus Christi,2044,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2044,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225063309073,0.459742010571063,0.0225255995173939,6.12133027613163,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.0367640895025229
Corpus Christi,2045,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Corpus Christi,2045,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225038163364,0.459742010571063,0.0225255995173939,6.12133002281189,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.0367640887731081
Corpus Christi,2046,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Corpus Christi,2046,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.036764089131449
Corpus Christi,2047,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Corpus Christi,2047,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.036764083133701
Corpus Christi,2048,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162573367357,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2048,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.036764087483438
Corpus Christi,2049,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162542447448,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2049,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.0367640874779843
Corpus Christi,2050,APU,36.0000003576279,26.1688805818558,0.0129717999370769,1.49162511527538,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Corpus Christi,2050,Extnd_Exhaust,89.126899600029,191.654525756836,0.0542441009311005,76.2785207033157,9811.37007141113,28.1569998860359,0.369925991399214,0.340330003295094,0.363225013017654,0.459742010571063,0.0225255995173939,6.12132976949215,1.95128003507853,0.281569989398122,0.177388995885849,0.369925991399214,0.0367640899754508
Dallas,2020,APU,36.0000003576279,27.9165399670601,0.0129717999370769,1.59124230220914,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2020,Extnd_Exhaust,89.2644605629612,207.991958361585,0.0548926001647487,67.0535721380074,9716.41590881348,33.2192118321545,1.3316170531325,1.22508017066866,0.382904589612735,0.476800477445067,0.0456526035322895,5.96813266939716,1.9981389446184,0.301759277983365,0.176444291804728,1.3316170531325,0.0607702391019425
Dallas,2021,APU,36.0000003576279,27.9290418624878,0.0129717999370769,1.59195490181446,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2021,Extnd_Exhaust,89.2717262253864,207.661508855526,0.0547869501751848,69.227760972537,9729.87787628174,32.4308525011875,1.18395176157355,1.08923036279157,0.379798107818715,0.474083503639122,0.0420684674927543,5.99084016314009,1.99056462370936,0.298587288267299,0.176561189922268,1.18395176157355,0.057049370820704
Dallas,2022,APU,36.0000003576279,27.9415437579155,0.0129717999370769,1.59266750141978,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2022,Extnd_Exhaust,89.2789918878116,207.331059349468,0.0546813001856208,71.4019498070666,9743.33984375,31.6424933397211,1.0362864700146,0.953380767256021,0.376691627254331,0.471366529833176,0.0384843316041952,6.01354765688302,1.98299030280032,0.295415298958687,0.176678088136214,1.0362864700146,0.0533285044126091
Dallas,2023,APU,36.0000003576279,27.9540465772152,0.0129717999370769,1.59338016994298,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2023,Extnd_Exhaust,89.256150174886,207.145127896903,0.0546338501153514,72.9751045209559,9748.99998474121,31.3039561528713,0.970099939033389,0.892489639110863,0.375360149093467,0.470203913939258,0.036944073358427,6.02337450985215,1.97975474994018,0.294054675236112,0.176730301952375,0.970099939033389,0.0517255949107459
Dallas,2024,APU,36.0000003576279,27.9665493965149,0.0129717999370769,1.59409283846617,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2024,Extnd_Exhaust,89.2333084677812,206.959196444339,0.054586400045082,74.5482592348453,9754.66012573242,30.9654189660214,0.903913695365191,0.831598510965705,0.37402867216224,0.46904129804534,0.0354038151126588,6.03320136282127,1.97651919837517,0.292694051513536,0.176782515768537,0.903913695365191,0.050122688220495
Dallas,2025,APU,36.0000003576279,27.9746913611889,0.0129717999370769,1.59455692954361,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Dallas,2025,Extnd_Exhaust,89.2096840551239,206.616521832475,0.0545222503133118,75.5012615167921,9764.87012481689,30.4475210397504,0.805372615810484,0.740941254422069,0.372024917645831,0.467309760403623,0.0330339114327671,6.04913313830184,1.97178761633768,0.290634886422595,0.176886050785924,0.805372615810484,0.0476632636790619
Dallas,2026,APU,36.0000003576279,27.9828333258629,0.0129717999370769,1.59502102062106,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Dallas,2026,Extnd_Exhaust,89.1860596510815,206.273847220611,0.0544581005815417,76.4542637987388,9775.08012390137,29.9296231134795,0.706831780262291,0.650283997878432,0.370021163129422,0.465578222761906,0.0306640077528755,6.06506492068002,1.96705603430019,0.288575721429879,0.176989585803312,0.706831780262291,0.045203843735705
Dallas,2027,APU,36.0000003576279,27.9866155683994,0.0129717999370769,1.5952365975827,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Dallas,2027,Extnd_Exhaust,89.1774428498466,206.022704568626,0.0544115509837866,77.186206365373,9782.91026306152,29.5476928155986,0.633523335796781,0.582840005401522,0.368568845984555,0.46433777911443,0.0289054563113496,6.07751596645176,1.96373557784136,0.287074130560086,0.177084098150885,0.633523335796781,0.0433800245043424
Dallas,2028,APU,36.0000003576279,27.990397810936,0.0129717999370769,1.59545217454433,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2028,Extnd_Exhaust,89.1688260538504,205.771561916641,0.0543650013860315,77.9181489320072,9790.74040222168,29.1657625177177,0.560214913683012,0.515396012924612,0.367116529096165,0.463097335466955,0.0271469050817359,6.08996701424621,1.96041512176089,0.285572539759414,0.177178610498459,0.560214913683012,0.0415562128195199
Dallas,2029,APU,36.0000003576279,27.9941799044609,0.0129717999370769,1.59566775336862,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715443574043
Dallas,2029,Extnd_Exhaust,89.1629335159232,205.640534126007,0.0543382502510212,78.7636036692043,9795.04015350342,28.9512348642456,0.519434462534264,0.477878504665568,0.366297972859229,0.462396550872882,0.0261605004869807,6.09687824499997,1.95853198977238,0.2847271589294,0.177229664809829,0.519434462534264,0.0405335989866792
Dallas,2030,APU,36.0000003576279,27.9979619979858,0.0129717999370769,1.5958833321929,2012.03003311157,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715393351745
Dallas,2030,Extnd_Exhaust,89.1570409779961,205.509506335373,0.054311499116011,79.6090584064013,9799.33990478516,28.7367072263733,0.478654041187838,0.440360996406525,0.365479416622293,0.461695766278808,0.0251740958922255,6.10378947620484,1.95664885947917,0.283881778227624,0.177280719189412,0.478654041187838,0.0395109966444036
Dallas,2031,APU,36.0000003576279,28.0017450749874,0.0129717999370769,1.59609897248447,2012.03003311157,7.53262497484684,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681401495821774,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715234738143
Dallas,2031,Extnd_Exhaust,89.147783280685,205.412883158904,0.0542935486882925,80.0731676744525,9802.48979187012,28.5829195552506,0.450198938022368,0.414182002656162,0.364877672670104,0.46117228108028,0.0244730823086456,6.10834256082126,1.95520173379009,0.283266269922819,0.177306865197863,0.450198938022368,0.0387841251304034
Dallas,2032,APU,36.0000003576279,28.005528151989,0.0129717999370769,1.59631461277604,2012.03003311157,7.5326199233532,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681400973116979,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715076124541
Dallas,2032,Extnd_Exhaust,89.1385255833738,205.316259982435,0.054275598260574,80.5372769425037,9805.63967895508,28.4291318918695,0.42174386465922,0.388003008905798,0.364275928717916,0.460648795881752,0.0237720687250658,6.11289564620165,1.95375460965079,0.282650761755349,0.177333011206315,0.42174386465922,0.0380572536925929
Dallas,2033,APU,36.0000003576279,28.005528151989,0.0129717999370769,1.59631461277604,2012.03503990173,7.53262497484684,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681401495821774,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771528496044
Dallas,2033,Extnd_Exhaust,89.1362011531855,205.270899804885,0.0542687494307756,80.8013922254338,9806.88960266113,28.369903033803,0.410001930780709,0.377200999879278,0.36404776374917,0.460452105107038,0.0235003948711494,6.11475015997803,1.95322109427434,0.2824157406057,0.177345547070331,0.410001930780709,0.0377747249127327
Dallas,2034,APU,36.0000003576279,28.005528151989,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2034,Extnd_Exhaust,89.1338767240304,205.225539627334,0.0542619006009772,81.0655075083639,9808.13952636719,28.3106741804513,0.398259996902198,0.366398990852758,0.3638195988284,0.460255414332323,0.0232287210172331,6.11660467421279,1.95268757889789,0.282180719504936,0.177358082953901,0.398259996902198,0.0374921961811724
Dallas,2035,APU,36.0000003576279,28.0055251717567,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2035,Extnd_Exhaust,89.1327191505843,205.202936122458,0.0542584509239532,81.2011524028846,9808.76460266113,28.2811415784017,0.392742998898029,0.361322999582626,0.363705857989032,0.460157438054978,0.023093326402531,6.11752823817733,1.95242059968655,0.282063752246813,0.177364520798918,0.392742998898029,0.0373519801456664
Dallas,2036,APU,36.0000003576279,28.0055221915245,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2036,Extnd_Exhaust,89.1315615771382,205.180332617582,0.0542550012469292,81.3367972974053,9809.38967895508,28.2516089763521,0.387226000893861,0.356247008312494,0.363592117186045,0.460059461855167,0.022957931787829,6.11845180214186,1.9521536204752,0.281946784992329,0.177370958651096,0.387226000893861,0.0372117646257726
Dallas,2037,APU,36.0000003576279,28.0055221915245,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715438549084
Dallas,2037,Extnd_Exhaust,89.1288803516909,205.142350652129,0.0542495510890149,81.4223074617024,9810.37508392334,28.2042040867746,0.378591500222683,0.34830350545235,0.363407550895602,0.459898957394557,0.0227416659719921,6.11987065434823,1.95171179304702,0.28175739068007,0.177379477846742,0.378591500222683,0.0369877902808692
Dallas,2038,APU,36.0000003576279,28.0055221915245,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590213994728401,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715383301829
Dallas,2038,Extnd_Exhaust,89.1261991262436,205.104368686676,0.0542441009311005,81.5078176259995,9811.3604888916,28.156799197197,0.369956999551505,0.340360002592206,0.363222985528409,0.459738536737859,0.0225254001561552,6.1212902367115,1.95126996561885,0.281567996367812,0.177387997042388,0.369956999551505,0.0367638159359659
Dallas,2039,APU,36.0000003576279,28.0055221915245,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214494732209,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.0257715438549084
Dallas,2039,Extnd_Exhaust,89.1271485090256,205.106532096863,0.0542441009311005,81.5705314874649,9811.37016296387,28.1570996940136,0.369948498904705,0.340351999853738,0.363226524088532,0.4597432683222,0.0225256495177746,6.12135487794876,1.95129000395536,0.281571004306898,0.177390002645552,0.369948498904705,0.03676419898893
Dallas,2040,APU,36.0000003576279,28.0055221915245,0.0129717999370769,1.59631461277604,2012.04004669189,7.53263002634048,1.85625996440649,1.70774996653199,0.0590214994736016,0.0681402018526569,0.0219784007640556,0.589241979643703,0.267850995529443,0.0498785006348044,0.0199976990988944,1.85625996440649,0.025771549379634
Dallas,2040,Extnd_Exhaust,89.1280978918076,205.10869550705,0.0542441009311005,81.6332453489304,9811.37983703613,28.1574001908302,0.369939998257905,0.340343997115269,0.363230062648654,0.459748073481023,0.0225258988793939,6.12141987681389,1.95131004229188,0.281574012245983,0.177392008248717,0.369939998257905,0.0367645836520409
